PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Caleb Martin,317,2833,15.098,15.394,-0.30,2019-20,1610612766
Bismack Biyombo,1029,2121,15.603,15.253,0.35,2019-20,1610612766
Cody Martin,903,2247,15.316,15.384,-0.07,2019-20,1610612766
Miles Bridges,1995,1155,15.357,15.378,-0.02,2019-20,1610612766
P.J. Washington,1759,1391,15.218,15.551,-0.33,2019-20,1610612766
Michael Kidd-Gilchrist,160,2990,15.359,15.365,-0.01,2019-20,1610612766
Willy Hernangomez,375,2775,15.266,15.378,-0.11,2019-20,1610612766
Nicolas Batum,505,2645,15.458,15.347,0.11,2019-20,1610612766
Devonte' Graham,2211,939,15.323,15.462,-0.14,2019-20,1610612766
Jalen McDaniels,293,2857,15.449,15.356,0.09,2019-20,1610612766
Cody Zeller,1341,1809,15.600,15.189,0.41,2019-20,1610612766
Malik Monk,1169,1981,15.277,15.417,-0.14,2019-20,1610612766
Dwayne Bacon,687,2463,15.274,15.390,-0.12,2019-20,1610612766
Terry Rozier,2164,986,15.437,15.207,0.23,2019-20,1610612766
Marvin Williams,808,2342,15.274,15.397,-0.12,2019-20,1610612766
Joe Chealey,33,3117,15.015,15.368,-0.35,2019-20,1610612766
