PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Thomas Robinson,916,3035,15.619,15.192,0.43,2015-16,1610612751
Wayne Ellington,1615,2336,15.519,15.133,0.39,2015-16,1610612751
Chris McCullough,362,3589,14.971,15.323,-0.35,2015-16,1610612751
Brook Lopez,2457,1494,15.277,15.313,-0.04,2015-16,1610612751
Sergey Karasev,399,3552,14.459,15.387,-0.93,2015-16,1610612751
Jarrett Jack,1027,2924,15.182,15.329,-0.15,2015-16,1610612751
Andrea Bargnani,634,3317,15.780,15.198,0.58,2015-16,1610612751
Thaddeus Young,2408,1543,15.369,15.170,0.20,2015-16,1610612751
Markel Brown,982,2969,14.951,15.403,-0.45,2015-16,1610612751
Rondae Hollis-Jefferson,615,3336,14.921,15.359,-0.44,2015-16,1610612751
Henry Sims,263,3688,14.851,15.322,-0.47,2015-16,1610612751
Bojan Bogdanovic,2115,1836,15.381,15.186,0.20,2015-16,1610612751
Donald Sloan,1318,2633,15.155,15.359,-0.20,2015-16,1610612751
Shane Larkin,1751,2200,15.378,15.221,0.16,2015-16,1610612751
Sean Kilpatrick,534,3417,14.806,15.367,-0.56,2015-16,1610612751
Joe Johnson,1934,2017,15.307,15.274,0.03,2015-16,1610612751
Willie Reed,426,3525,15.733,15.238,0.50,2015-16,1610612751
