PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jeff Teague,1264,2690,14.532,14.569,-0.04,2018-19,1610612750
Derrick Rose,1380,2574,13.905,14.919,-1.01,2018-19,1610612750
Gorgui Dieng,1031,2923,14.658,14.522,0.14,2018-19,1610612750
Robert Covington,763,3191,14.844,14.491,0.35,2018-19,1610612750
Mitchell Creek,12,3942,14.375,14.558,-0.18,2018-19,1610612750
Josh Okogie,1745,2209,14.421,14.670,-0.25,2018-19,1610612750
C.J. Williams,128,3826,14.465,14.560,-0.09,2018-19,1610612750
Jerryd Bayless,657,3297,15.430,14.390,1.04,2018-19,1610612750
Andrew Wiggins,2543,1411,14.569,14.536,0.03,2018-19,1610612750
James Nunnally,64,3890,14.058,14.566,-0.51,2018-19,1610612750
Tyus Jones,1560,2394,14.664,14.488,0.18,2018-19,1610612750
Cameron Reynolds,259,3695,14.403,14.568,-0.16,2018-19,1610612750
Luol Deng,380,3574,13.597,14.662,-1.06,2018-19,1610612750
Keita Bates-Diop,503,3451,14.910,14.507,0.40,2018-19,1610612750
Jared Terrell,111,3843,14.661,14.554,0.11,2018-19,1610612750
Jimmy Butler,361,3593,14.888,14.524,0.36,2018-19,1610612750
Taj Gibson,1686,2268,14.702,14.451,0.25,2018-19,1610612750
Dario Saric,1615,2339,14.451,14.631,-0.18,2018-19,1610612750
Isaiah Canaan,95,3859,15.519,14.535,0.98,2018-19,1610612750
Anthony Tolliver,1067,2887,14.340,14.639,-0.30,2018-19,1610612750
Karl-Anthony Towns,2545,1409,14.699,14.303,0.40,2018-19,1610612750
